"Time","Cuisine","Extérieur Cuisine","2ème étage","Chambre 3","Buanderie","Extérieur Cuisine2","Extérieur Station météo","Salon","Extérieur Buanderie","2ème étage 2","Chambre 3 2","Chambre 2","Chambre 1","Chambre 2"
2021-01-03 05:00:00,23,4.6,20,22,,,1.8,22,4.7,20,23,22,21,22
2021-01-03 07:00:00,23,4.4,20,22,,,,22,4.6,20,23,21,21,21
2021-01-03 09:00:00,23,4.4,19,22,,1.7,2.0,23,4.5,19,22,20,20,20
2021-01-03 11:00:00,23,4.8,19,22,,,2.4,23,4.8,19,22,21,21,21
2021-01-03 13:00:00,23,6.9,19,22,,,2.4,22,4.9,19,22,21,21,21
2021-01-03 15:00:00,23,4.5,19,22,,1.6,1.2,22,4.5,19,22,21,21,21
2021-01-03 17:00:00,23,4.2,19,22,,,0.80,22,3.9,19,22,21,21,21
2021-01-03 19:00:00,23,4.6,19,22,,,0.96,22,4.0,19,22,21,20,21
2021-01-03 21:00:00,23,4.6,19,22,,,1.1,22,4.1,20,22,21,20,21
2021-01-03 23:00:00,23,4.6,19,22,,,1.1,22,4.3,20,23,21,20,21
2021-01-04 01:00:00,23,4.7,20,22,,1.5,,22,4.4,20,23,21,20,21
2021-01-04 03:00:00,23,4.7,20,22,,,1.2,22,4.4,20,23,22,20,22
2021-01-04 05:00:00,23,4.8,20,22,,,1.3,22,4.5,20,23,22,21,22
2021-01-04 07:00:00,23,4.8,19,22,,1.6,1.7,22,4.6,19,22,20,20,20
2021-01-04 09:00:00,23,5.2,18,22,,,2.4,22,5.0,19,22,21,20,21
2021-01-04 11:00:00,23,5.6,18,21,,,3.0,22,5.4,19,22,21,20,21
2021-01-04 13:00:00,22,5.5,18,21,,2,3.0,22,5.3,19,22,21,20,21
2021-01-04 15:00:00,22,4.8,18,22,,,2.7,22,4.7,19,22,21,20,21
2021-01-04 17:00:00,22,4.7,18,22,,2.5,2.2,22,4.4,19,22,21,20,21
2021-01-04 19:00:00,23,4.9,18,21,,,1.9,22,4.7,19,22,21,20,21
2021-01-04 21:00:00,23,4.4,19,22,,,1.3,22,4.3,19,22,21,20,21
2021-01-04 23:00:00,23,4.2,19,22,,1.9,1.1,22,4.2,19,23,21,20,21
2021-01-05 01:00:00,23,4.3,19,22,,,0.95,22,4.2,20,23,21,20,21
2021-01-05 03:00:00,23,4.4,19,22,,,0.88,22,4.3,20,23,22,20,22
2021-01-05 05:00:00,23,4.2,19,22,,1.1,0.47,22,4.2,20,23,22,20,22
2021-01-05 07:00:00,23,3.9,18,22,,,0.55,22,4.0,19,22,20,20,20
2021-01-05 09:00:00,23,4.0,18,22,,,1.2,22,3.9,19,22,21,20,21
2021-01-05 11:00:00,23,4.5,19,22,,0.80,2.3,22,4.3,19,22,21,20,21
2021-01-05 13:00:00,23,5.9,19,21,,,2.5,22,4.7,19,22,21,20,21
2021-01-05 15:00:00,22,6.4,19,21,,1.1,2.0,21,4.7,19,22,20,20,20
2021-01-05 17:00:00,23,4.2,19,21,,,1.8,22,4.5,19,22,20,20,20
2021-01-05 19:00:00,23,4.1,19,21,,,1.7,22,4.4,19,22,21,20,21
2021-01-05 21:00:00,22,4.3,19,22,,1.5,1.8,22,4.5,19,22,21,20,21
2021-01-05 23:00:00,22,4.4,19,22,,,1.7,22,4.4,20,23,21,20,21
2021-01-06 01:00:00,23,4.2,20,22,,,1.6,22,4.3,20,23,22,20,22
2021-01-06 03:00:00,22,4.4,19,22,,,1.4,22,4.3,20,23,22,20,22
2021-01-06 05:00:00,22,4.4,19,22,,,1.1,22,4.4,20,23,22,20,22
2021-01-06 07:00:00,23,4.1,19,21,,,1.2,22,4.3,19,21,20,19,20
2021-01-06 09:00:00,23,4.2,19,21,,1.1,1.6,22,4.3,19,21,20,20,20
2021-01-06 11:00:00,23,4.5,19,21,,,2.4,22,4.5,19,22,20,20,20
2021-01-06 13:00:00,23,4.6,19,21,,1.3,2.4,22,4.7,19,22,20,20,20
2021-01-06 15:00:00,23,4.3,19,21,,,1.7,22,4.4,19,22,21,20,21
2021-01-06 17:00:00,23,3.9,19,21,,,1.3,26,4.3,19,22,21,20,21
2021-01-06 19:00:00,23,3.9,19,22,,1.2,1.2,,,,,21,20,21
2021-01-06 21:00:00,23,3.9,19,22,,,1.0,,,,,21,20,21
2021-01-06 23:00:00,23,3.8,19,22,,,0.93,,,,,21,20,21
2021-01-07 01:00:00,23,3.8,19,22,,0.80,0.75,,,,,21,20,21
2021-01-07 03:00:00,23,3.4,19,22,,,-0.43,,,,,21,20,21
2021-01-07 05:00:00,23,2.8,19,22,,,-1.4,,,,,22,20,22
2021-01-07 07:00:00,23,2.7,19,21,,0.10,-1.2,,,,,20,20,20
2021-01-07 09:00:00,23,3.6,19,21,,,0.65,,,,,21,20,21
2021-01-07 11:00:00,24,5.0,18,21,,,2.7,,,,,21,20,21
2021-01-07 13:00:00,23,5.5,18,21,,-0.20,4.2,,,,,21,20,21
2021-01-07 15:00:00,23,5.5,18,21,,,4.3,,,,,21,20,21
2021-01-07 17:00:00,23,4.6,19,22,,,1.3,,,,,21,20,21
2021-01-07 19:00:00,23,4.2,19,22,,1.2,0.85,,,,,21,20,21
2021-01-07 21:00:00,23,3.5,19,22,,,-0.56,,,,,21,20,21
2021-01-07 23:00:00,23,3.4,19,22,,0.80,-0.53,,,,,22,20,22
2021-01-08 01:00:00,23,2.8,19,22,,,-1.1,,,,,22,20,22
2021-01-08 03:00:00,23,2.2,19,22,,,-2.4,,,,,22,20,22
2021-01-08 05:00:00,23,2.0,19,22,,-0.60,-2.7,,,,,22,20,22
2021-01-08 07:00:00,23,1.6,19,21,,,-2.8,,,,,22,20,22
2021-01-08 09:00:00,23,2.2,19,22,,,-1.0,,,,,22,21,22
2021-01-08 11:00:00,23,3.4,19,22,,-1.7,1.5,,,,,21,21,21
2021-01-08 13:00:00,23,4.8,18,22,,,4.7,,,,,21,21,21
2021-01-08 15:00:00,23,5.0,18,22,,,3.7,,,,,21,21,21
2021-01-08 17:00:00,23,3.5,18,22,,0.20,-0.52,,,,,21,21,21
2021-01-08 19:00:00,23,2.7,18,22,,,-1.1,,,,,21,20,21
2021-01-08 21:00:00,23,2.5,18,22,,,-1.2,,,,,21,20,21
2021-01-08 23:00:00,23,2.0,18,22,,0.60,-1.8,,,,,22,20,22
2021-01-09 01:00:00,23,2.1,18,22,,,-1.5,,,,,22,20,22
2021-01-09 03:00:00,23,1.8,19,22,,-1.3,-1.6,,,,,22,20,22
2021-01-09 05:00:00,23,1.7,19,22,,,-2.1,,,,,22,20,22
2021-01-09 07:00:00,23,1.8,19,22,,,-1.1,,,,,21,20,21
2021-01-09 09:00:00,23,2.5,19,22,,-1.6,0.55,,,,,21,20,21
2021-01-09 11:00:00,23,3.6,18,22,,,1.9,,,,,21,21,21
2021-01-09 13:00:00,23,4.5,17,22,,,4.0,,,,,21,21,21
2021-01-09 15:00:00,23,3.8,18,22,,0.70,3.5,,,,,21,21,21
2021-01-09 17:00:00,23,3.3,18,22,,,1.3,,,,,21,21,21
2021-01-09 19:00:00,23,7.2,18,22,,,1.4,,,,,21,21,21
2021-01-09 21:00:00,23,5.5,18,22,,1.5,1.3,,,,,21,20,21
2021-01-09 23:00:00,23,3.8,19,22,,,1.1,,,,,22,20,22
2021-01-10 01:00:00,23,3.7,19,22,,,1.2,,,,,22,20,22
2021-01-10 03:00:00,23,3.7,19,22,,1.1,1.1,,,,,22,20,22
2021-01-10 05:00:00,22,3.4,19,22,,,0.90,,,,,22,20,22
2021-01-10 07:00:00,23,3.2,19,22,,,0.76,,,,,22,20,22
2021-01-10 09:00:00,23,3.4,19,21,,0.80,0.85,,,,,20,19,20
2021-01-10 11:00:00,24,3.6,18,21,,,1.5,,,,,21,20,21
2021-01-10 13:00:00,23,6.8,19,22,,,1.7,,,,,21,20,21
2021-01-10 15:00:00,23,4.0,19,22,,0.60,1.6,,,,,21,20,21
2021-01-10 17:00:00,24,3.1,19,22,,,0.55,,,,,21,21,21
2021-01-10 19:00:00,24,3.3,19,22,,,-0.10,,,,,21,21,21
2021-01-10 21:00:00,23,3.5,19,22,,0.70,0.10,,,,,21,20,21
2021-01-10 23:00:00,23,3.3,19,22,,,0.52,,,,,22,20,22
2021-01-11 01:00:00,23,3.1,19,22,,,0.29,,,,,22,21,22
2021-01-11 03:00:00,23,3.1,19,22,,0.30,-0.071,,,,,22,21,22
2021-01-11 05:00:00,23,3.0,20,22,,,-0.30,,,,,22,21,22
2021-01-11 07:00:00,23,2.8,18,22,,-0.30,-0.46,,,,,21,21,21
2021-01-11 09:00:00,23,2.7,17,20,,,-0.050,,,,,18,18,18
2021-01-11 11:00:00,24,3.2,17,20,,,0.71,,,,,19,19,19
2021-01-11 13:00:00,24,7.7,18,21,,0.10,1.7,,,,,20,19,20
2021-01-11 15:00:00,24,3.8,18,21,,,1.4,,,,,20,20,20
2021-01-11 17:00:00,24,2.7,18,21,,,-1.3,,,,,21,20,21
2021-01-11 19:00:00,23,1.6,18,22,,-0.20,-2.0,,,,,21,20,21
2021-01-11 21:00:00,23,0.84,19,22,,,-2.9,,,,,21,20,21
2021-01-11 23:00:00,23,0.51,19,22,,,-3.7,,,,,22,20,22
2021-01-12 01:00:00,23,0.40,19,22,,-2.2,-3.3,,,,,22,20,22
2021-01-12 03:00:00,23,1.1,19,22,,,-3.1,,,,,22,20,22
2021-01-12 05:00:00,23,1.4,19,22,,,-2.9,,,,,22,20,22
2021-01-12 07:00:00,23,1.5,18,21,,-3.2,-2.7,,,,,19,19,19
2021-01-12 09:00:00,24,2.8,18,21,,,-0.96,,,,,20,20,20
2021-01-12 11:00:00,24,4.1,18,21,,-2.7,0.77,,,,,21,20,21

