"Time","Porte entrée"
2020-12-13 17:14:33,0
2020-12-14 08:19:33,0
2020-12-14 08:19:41,0
2020-12-14 08:19:41,0
2020-12-14 13:18:43,0
2020-12-14 13:18:43,0
2020-12-14 13:41:41,0
2020-12-15 07:12:42,0
2020-12-15 07:12:42,0
2020-12-15 08:20:48,0
2020-12-15 13:01:54,0
2020-12-15 13:01:54,0
2020-12-15 13:02:02,0
2020-12-16 09:15:57,0
2020-12-16 09:15:57,0
2020-12-16 09:16:29,0
2020-12-16 13:04:06,0
2020-12-16 13:04:06,0
2020-12-16 13:07:19,0
2020-12-17 06:10:15,0
2020-12-17 06:10:15,0
2020-12-17 06:10:17,0
2020-12-17 13:25:36,0
2020-12-17 13:25:36,0
2020-12-17 13:25:38,0
2020-12-18 07:45:13,0
2020-12-18 07:45:13,0
2020-12-18 08:17:39,0
2020-12-18 13:10:54,0
2020-12-18 13:10:54,0
2020-12-18 13:12:43,0
2020-12-19 09:52:04,0
2020-12-19 09:52:04,0
2020-12-19 12:43:10,0
2020-12-19 13:13:54,0
2020-12-19 13:13:54,0
2020-12-19 13:14:04,0
2020-12-20 08:32:21,0
2020-12-20 08:32:21,0
2020-12-20 08:35:19,0
2020-12-20 14:18:41,0
2020-12-20 14:18:41,0
2020-12-20 14:25:34,0
2020-12-21 06:11:15,1
2020-12-21 06:11:25,0
2020-12-21 06:11:25,0
2020-12-21 16:13:02,0
2020-12-21 16:13:02,0
2020-12-21 17:13:53,0
2020-12-22 07:08:37,0
2020-12-22 07:08:37,0
2020-12-22 08:46:21,0
2020-12-22 13:43:47,0
2020-12-22 13:43:47,0
2020-12-22 14:12:05,0
2020-12-23 09:09:03,0
2020-12-23 09:09:03,0
2020-12-23 09:59:13,0
2020-12-23 14:08:22,0
2020-12-23 14:08:22,0
2020-12-23 14:12:19,0
2020-12-24 10:29:04,0
2020-12-24 10:29:04,0
2020-12-24 10:34:46,0
2020-12-24 13:04:56,0
2020-12-24 13:04:56,0
2020-12-24 13:04:59,0
2020-12-25 11:24:34,0
2020-12-25 11:24:34,0
2020-12-25 11:34:29,0
2020-12-25 16:21:44,0
2020-12-25 16:21:44,0
2020-12-25 17:49:52,0
2020-12-26 08:18:23,0
2020-12-26 08:18:23,0
2020-12-26 08:18:46,0
2020-12-26 16:36:35,0
2020-12-26 16:36:35,0
2020-12-26 17:01:38,0
2020-12-27 09:24:03,0
2020-12-27 09:24:04,0
2020-12-27 10:16:37,0
2020-12-27 14:35:19,0
2020-12-27 14:35:19,0
2020-12-27 14:49:27,0
2020-12-28 07:04:33,0
2020-12-28 07:04:34,0
2020-12-28 10:52:17,0
2020-12-28 13:05:31,0
2020-12-28 13:05:31,0
2020-12-28 13:55:17,0
2020-12-29 08:51:21,0
2020-12-29 08:51:21,0
2020-12-29 08:52:30,0
2020-12-29 14:35:50,0
2020-12-29 14:35:51,0
2020-12-29 15:23:34,0
2020-12-30 08:52:55,0
2020-12-30 08:52:55,0
2020-12-30 09:30:54,0
2020-12-30 14:07:33,0
2020-12-30 14:07:33,0
2020-12-30 14:21:35,0
2020-12-31 06:11:52,0
2020-12-31 06:11:52,0
2020-12-31 09:38:53,0
2020-12-31 13:16:18,0
2020-12-31 13:16:18,0
2020-12-31 13:16:56,0
2021-01-01 09:02:02,1
2021-01-01 09:02:35,0
2021-01-01 09:02:35,0
2021-01-01 14:26:35,0
2021-01-01 14:26:35,0
2021-01-01 14:46:00,0
2021-01-02 09:40:25,0
2021-01-02 09:40:25,0
2021-01-02 09:44:01,0
2021-01-02 14:17:54,0
2021-01-02 14:17:54,0
2021-01-02 14:19:14,0
2021-01-03 08:37:47,0
2021-01-03 08:37:47,0
2021-01-03 08:38:36,0
2021-01-03 13:00:11,0
2021-01-03 13:00:11,0
2021-01-03 13:52:09,0
2021-01-04 08:20:13,0
2021-01-04 08:20:13,0
2021-01-04 08:26:57,0
2021-01-04 13:24:20,0
2021-01-04 13:24:20,0
2021-01-04 13:27:38,0
2021-01-05 06:36:19,0
2021-01-05 06:36:19,0
2021-01-05 08:20:58,0
2021-01-05 13:20:50,0
2021-01-05 13:20:50,0
2021-01-05 13:24:15,0
2021-01-06 09:21:02,0
2021-01-06 09:21:02,0
2021-01-06 09:44:01,0
2021-01-06 13:10:42,0
2021-01-06 13:10:42,0
2021-01-06 13:36:22,0
2021-01-07 07:19:12,0
2021-01-07 07:19:12,0
2021-01-07 08:21:48,0
2021-01-07 14:00:30,0
2021-01-07 14:00:30,0
2021-01-07 14:49:30,0
2021-01-08 07:55:36,0
2021-01-08 07:55:36,0
2021-01-08 08:10:51,0
2021-01-08 14:33:32,0
2021-01-08 14:33:33,0
2021-01-08 14:41:06,0
2021-01-09 07:52:21,0
2021-01-09 07:52:21,0
2021-01-09 09:35:41,0
2021-01-09 13:21:20,0
2021-01-09 13:21:20,0
2021-01-09 13:22:06,0
2021-01-10 10:12:08,0
2021-01-10 10:12:09,0
2021-01-10 11:41:36,0
2021-01-10 13:01:24,0
2021-01-10 13:01:24,0
2021-01-10 15:42:54,0
2021-01-11 08:20:02,0
2021-01-11 08:20:02,0
2021-01-11 08:20:23,0
2021-01-11 13:19:51,0
2021-01-11 13:19:51,0
2021-01-11 13:25:00,0

