"Time","Production chauffage"
2021-01-09 01:05:25,0
2021-01-09 01:05:26,0
2021-01-09 01:38:27,0
2021-01-09 14:10:15,0
2021-01-09 14:10:15,0
2021-01-09 15:27:20,0
2021-01-10 01:18:56,0
2021-01-10 01:18:56,0
2021-01-10 01:43:58,0
2021-01-10 13:16:42,0
2021-01-10 13:16:42,0
2021-01-10 13:33:43,0
2021-01-11 01:06:27,0
2021-01-11 01:06:27,0
2021-01-11 01:55:30,0
2021-01-11 13:12:12,0
2021-01-11 13:12:12,0
2021-01-11 14:22:16,0

