"Time","Cuisine","Extérieur Cuisine","2ème étage","Chambre 3","Buanderie","Extérieur Cuisine2","Extérieur Station météo","Salon","Extérieur Buanderie","2ème étage 2","Chambre 3 2","Chambre 2","Chambre 1","Chambre 2"
2020-11-29 13:00:00,23,7.0,19,21,19,4.6,4.8,22,7.1,19,21,21,22,21
2020-11-30 01:00:00,23,6.5,19,21,19,3.6,3.7,22,6.6,19,21,21,22,21
2020-11-30 13:00:00,22,6.4,19,21,19,3.7,3.5,22,6.5,19,21,21,21,21
2020-12-01 01:00:00,23,5.6,19,21,18,2.9,3.0,22,5.3,20,21,22,22,22
2020-12-01 13:00:00,23,6.7,19,21,18,3.4,5.0,22,6.6,19,21,20,21,20
2020-12-02 01:00:00,23,5.6,19,21,18,2.3,3.1,22,5.5,20,21,21,21,21
2020-12-02 13:00:00,22,6.0,18,21,18,3.6,3.3,22,6.0,19,21,20,21,20
2020-12-03 01:00:00,23,7.2,19,21,18,2.6,4.2,22,5.9,20,21,21,21,21
2020-12-03 13:00:00,22,7.6,18,20,19,5.2,6.8,22,8.4,19,21,20,20,20
2020-12-04 01:00:00,23,8.4,19,21,19,6.3,6.9,22,8.4,19,21,22,21,22
2020-12-04 13:00:00,23,5.7,19,21,19,2.9,1.8,23,4.8,19,21,22,21,22
2020-12-05 01:00:00,23,5.1,19,21,18,2.2,1.8,22,4.3,20,21,22,21,22
2020-12-05 13:00:00,23,5.4,18,21,18,2.8,2.4,22,5.0,18,21,22,21,22
2020-12-06 01:00:00,23,5.5,19,21,18,2.1,3.0,22,4.8,20,21,22,21,22
2020-12-06 13:00:00,22,6.7,18,21,18,3.8,5.7,22,7.3,19,21,20,21,20
2020-12-07 01:00:00,23,6.4,19,22,18,3.2,4.9,22,5.9,19,23,22,23,22
2020-12-07 13:00:00,22,6.9,18,21,19,4.1,5.7,22,8.2,19,22,20,21,20
2020-12-08 01:00:00,23,6.1,19,22,19,3.0,3.7,22,6.1,20,23,21,22,21
2020-12-08 13:00:00,22,8.5,18,20,19,5.2,6.0,22,7.7,18,21,19,20,19
2020-12-09 01:00:00,23,6.2,20,22,18,3.5,3.3,22,5.9,20,23,22,22,22
2020-12-09 13:00:00,23,5.5,19,22,18,2.8,2.2,22,5.4,20,22,21,22,21
2020-12-10 01:00:00,23,4.8,20,22,18,-0.18,0.92,22,3.1,20,23,22,22,22
2020-12-10 13:00:00,24,9.0,19,23,20,1.8,2.9,23,6.2,20,23,22,22,22
2020-12-11 01:00:00,23,4.1,19,22,,0.62,0.85,22,3.9,19,23,21,21,21
2020-12-11 13:00:00,23,6.1,18,21,,3.9,4.5,22,5.6,18,21,20,20,20
2020-12-12 01:00:00,23,7.0,19,22,,4.7,5.0,22,6.4,19,23,21,21,21
2020-12-12 13:00:00,23,8.0,19,22,,5.8,5.9,22,7.5,19,22,21,21,21
2020-12-13 01:00:00,23,8.0,19,22,,5.3,6.9,22,7.4,19,23,22,22,22
2020-12-13 13:00:00,22,8.4,19,22,,5.5,6.8,22,9.0,19,22,21,21,21
2020-12-14 01:00:00,23,6.7,19,22,,3.6,4.6,22,6.3,19,22,21,21,21
2020-12-14 13:00:00,22,9.6,19,21,,5.3,8.2,22,9.6,19,22,21,21,21
2020-12-15 01:00:00,23,9.8,20,22,,5.6,6.8,22,8.6,20,23,21,21,21
2020-12-15 13:00:00,22,9.8,18,21,,7.3,8.0,22,9.8,19,21,20,20,20
2020-12-16 01:00:00,23,9.6,20,21,,7.3,8.3,23,9.3,20,22,21,20,21
2020-12-16 13:00:00,22,11,19,21,,7.8,8.9,22,10,19,21,20,20,20
2020-12-17 01:00:00,23,7.6,20,22,,4.9,5.9,22,7.5,20,23,22,21,22
2020-12-17 13:00:00,22,9.4,19,21,,6.1,8.5,23,9.8,20,21,20,20,20
2020-12-18 01:00:00,23,9.9,19,22,,7.0,8.8,23,9.7,20,22,21,20,21
2020-12-18 13:00:00,22,10,19,21,,8.5,8.0,23,10,19,22,20,20,20
2020-12-19 01:00:00,23,8.3,20,22,,5.7,7.1,23,8.2,20,23,21,21,21
2020-12-19 13:00:00,23,11,19,21,,7.3,8.6,23,10,20,22,20,21,20
2020-12-20 01:00:00,23,8.8,20,21,,6.3,5.8,23,8.7,20,22,21,21,21
2020-12-20 13:00:00,22,9.7,18,21,,7.2,7.5,22,9.1,19,21,20,20,20
2020-12-21 01:00:00,23,9.3,20,22,,7.5,6.9,23,8.9,20,23,21,21,21
2020-12-21 13:00:00,22,10,19,21,,7.8,8.7,23,9.9,20,22,20,21,20
2020-12-22 01:00:00,22,9.8,20,22,,7.3,8.4,23,9.3,20,23,22,21,22
2020-12-22 13:00:00,22,11,20,22,,8.2,11,23,13,20,22,21,21,21
2020-12-23 01:00:00,22,9.4,20,21,,6.5,7.9,23,9.1,20,22,20,20,20
2020-12-23 13:00:00,22,13,19,21,,8.6,11,23,12,19,21,20,20,20
2020-12-24 01:00:00,22,11,20,21,,10,9.8,23,10,20,22,21,20,21
2020-12-24 13:00:00,22,10,19,21,,9.3,7.8,23,9.0,19,21,20,20,20
2020-12-25 01:00:00,23,6.5,19,22,,4.5,4.0,22,5.9,19,23,21,20,21
2020-12-25 13:00:00,23,5.4,18,21,,3.5,4.0,23,4.7,19,22,21,20,21
2020-12-26 01:00:00,23,4.9,18,21,,2.7,2.8,22,3.8,19,22,21,20,21
2020-12-26 13:00:00,23,4.1,18,21,,2.6,1.2,23,4.3,19,22,21,20,21
2020-12-27 01:00:00,23,2.2,19,22,,-0.93,-1.5,22,1.6,20,23,22,20,22
2020-12-27 13:00:00,23,6.8,18,21,,2.5,6.2,22,6.6,19,22,21,20,21
2020-12-28 01:00:00,23,8.1,19,22,,6.5,7.3,22,7.8,19,23,21,20,21
2020-12-28 13:00:00,22,8.2,18,21,,6.6,7.7,22,8.1,19,21,20,20,20
2020-12-29 01:00:00,23,9.8,19,21,,6.7,7.7,22,8.3,19,22,21,20,21
2020-12-29 13:00:00,23,9.7,19,21,,6.2,6.1,22,8.4,20,22,21,20,21
2020-12-30 01:00:00,23,7.1,19,22,,4.9,3.9,23,6.6,20,23,21,20,21
2020-12-30 13:00:00,23,6.5,18,21,,4.6,2.4,22,5.9,19,21,20,20,20
2020-12-31 01:00:00,23,4.3,18,22,,2.3,1.4,22,4.0,19,23,22,20,22
2020-12-31 13:00:00,23,5.6,18,22,,2.8,3.6,23,5.2,19,22,21,20,21
2021-01-01 01:00:00,23,6.2,19,22,,3.3,3.4,22,4.8,20,22,21,20,21
2021-01-01 13:00:00,23,5.4,19,22,,3,3.0,23,5.2,20,22,21,21,21
2021-01-02 01:00:00,23,4.7,20,22,,2.1,2.4,22,4.7,20,23,21,21,21
2021-01-02 13:00:00,23,5.2,19,22,,2.3,2.7,23,5.2,20,23,21,21,21
2021-01-03 01:00:00,23,4.7,20,22,,1.7,2.1,22,4.7,20,23,21,21,21
2021-01-03 13:00:00,23,5.8,19,22,,1.6,1.6,22,4.3,19,22,21,20,21
2021-01-04 01:00:00,23,5.1,19,22,,1.5,2.2,22,4.8,19,22,21,20,21
2021-01-04 13:00:00,23,4.8,19,22,,2.1,2.3,22,4.6,19,22,21,20,21
2021-01-05 01:00:00,23,4.2,19,22,,0.95,1.4,22,4.1,19,22,21,20,21
2021-01-05 13:00:00,23,5.5,19,22,,1.3,2.1,22,4.6,19,22,21,20,21
2021-01-06 01:00:00,23,4.3,19,21,,1.1,1.6,22,4.3,19,22,20,20,20
2021-01-06 13:00:00,23,4.2,19,21,,1.3,1.7,22,4.6,19,22,21,20,21
2021-01-07 01:00:00,23,3.8,19,22,,0.45,0.45,,,,,21,20,21
2021-01-07 13:00:00,23,4.6,19,22,,0.60,2.2,,,,,21,20,21
2021-01-08 01:00:00,23,2.5,19,22,,-1.1,-1.3,,,,,22,21,22
2021-01-08 13:00:00,23,3.6,18,22,,0.40,1.9,,,,,21,20,21
2021-01-09 01:00:00,23,2.5,19,22,,-1.5,-0.54,,,,,21,20,21
2021-01-09 13:00:00,23,4.9,18,22,,1.1,2.9,,,,,21,21,21
2021-01-10 01:00:00,23,3.5,19,22,,0.95,1.0,,,,,21,20,21
2021-01-10 13:00:00,23,5.3,19,22,,0.65,0.67,,,,,21,20,21
2021-01-11 01:00:00,23,3.0,18,21,,0,0.17,,,,,20,19,20
2021-01-11 13:00:00,24,6.0,18,21,,0,0.65,,,,,20,20,20

